title,company,city,country,location,skills,type,salary,salary_min,salary_max,published,ai
Applied Scientist - Pipeline Data Science,Syngenta,Enkhuizen,Netherlands,"Enkhuizen, Netherlands","Machine Learning,Python,SQL,PyTorch,Keras,Scikit-learn,AWS,Kubernetes,Docker,Data Science,Data Engineer,Computer Science,Transformation,Reliability,NOSQL,Statistics,Flow",Full Time,,0,0,2025-01-09T22:15:30.437Z,True
Big Data Engineer (Azure Databricks),Nagarro,,,", ","Cloud,Data Science,Data Engineer,Big Data,DataBricks,Data Factory,Azure Databricks,Transformation,Storage",Full Time,,0,0,2025-01-09T22:14:53.434Z,True
Global Marketing Data Analyst Power Tools Outdoor & Garden,Bosch Group,Budapest,Hungary,"Budapest, Hungary","Data Science,Data Infrastructure,Google Analytics,Security,Project Management,Power BI",Full Time,,0,0,2025-01-09T22:14:36Z,True
AI Engineer H/F,Devoteam S Team GmbH,,France,", France","Machine Learning,Python,NLP,LLMs,ML Ops,Cloud,Prompt Engineering,HuggingFace,Vector Database,Langchain,AWS,Kubernetes,Docker,Azure,Git,Devops,Data Science,Deep Learning,OpenAI,Search Engines,RAG,Transformation,Flow",Full Time,,0,0,2025-01-09T22:12:47.722Z,True
Senior Data Engineer- AI & ML,Visa,Bangalore,India,"Bangalore, India","Machine Learning,Python,SQL,Data Science,Data Engineer,Big Data,Hive,Computer Science,MBA,Distributed Systems,Operations Research,Quantitative,Statistics",Full Time,,0,0,2025-01-09T22:12:15.096Z,True
Data Science Director (AI & ML),Visa,Bangalore,India,"Bangalore, India","Machine Learning,Python,SQL,Hadoop,Data Mining,R,Data Science,Data Analysis,Forecasting,Hive,IOS,MBA,Quantitative,Statistics",Full Time,,0,0,2025-01-09T22:12:02.407Z,True
Senior Staff Inbound Product Manager - Platform and AI Incubation,ServiceNow,"Waltham, MA",USA,"Waltham, MA, USA","Machine Learning,JavaScript,Scripting,Data Science,Research,Architecture,Product Management",Full Time,,0,0,2025-01-09T22:11:34.02Z,True
Data Scientist [Game Intelligence],Ubisoft,Malmo,Sweden,"Malmo, Sweden","Machine Learning,Python,SQL,Hadoop,ML Ops,Cloud,CICD,AWS,Azure,Unsupervised Learning,Data Science,Data Analysis,Reinforcement Learning,Supervised Learning,IOS,Computer Science,Infrastructure,Deployment,Gaming,Statistics",Full Time,,0,0,2025-01-09T22:11:07.477Z,True
Director - Software Engineering (Generative AI),Visa,Bangalore,India,"Bangalore, India","Machine Learning,Testing,NLP,LLMs,Tensorflow,PyTorch,Generative AI,Transformers,Feature Engineering,Prompt Engineering,HuggingFace,Langchain,Agile,API,CICD,Rest,GitHub,Ruby On Rails,Scrum,Devops,Data Science,OpenAI,Named Entity Recognition,Text Classification,RAG,Security,Infrastructure,Product Management,Automation,Deployment,Product Development,Reliability,Code Reviews,MBA,Project Management,Jenkins",Full Time,,0,0,2025-01-09T22:09:56.481Z,True
Ingénieur(e) système - Industrie - Toulouse,Sopra Steria,Toulouse,France,"Toulouse, France","Data Science,Data Engineer,Transformation",Temporary,,0,0,2025-01-09T22:08:40.698Z,True
Director Software Engineering - Automation & AI Agent,Visa,"Austin, TX",USA,"Austin, TX, USA","Machine Learning,Testing,Python,SQL,NLP,LLMs,Tensorflow,PyTorch,Generative AI,Transformers,Java,Feature Engineering,Prompt Engineering,HuggingFace,Langchain,Agile,API,CICD,Rest,GitHub,Ruby On Rails,Scrum,Devops,Data Science,OpenAI,Named Entity Recognition,Text Classification,RAG,Security,Infrastructure,Product Management,Automation,Deployment,Product Development,Reliability,Code Reviews,MBA,Project Management,Jenkins",Full Time,"$176,400-$256,000 annually.",176400,256000,2025-01-09T22:03:30.728Z,True
Senior Machine Learning Engineer,ServiceNow,Hyderabad,India,"Hyderabad, India","Machine Learning,Python,Data Science,Deep Learning,Research,Product Management,Product Development,UX",Full Time,,0,0,2025-01-09T22:02:37.194Z,True
Lead Machine Learning Engineer (Remote),Experian,,USA,", USA","Machine Learning,Testing,Python,LLMs,Tensorflow,PyTorch,Generative AI,Pandas,SageMaker,XGBoost,Langchain,API,AWS,Kubernetes,Rest,GCP,Azure,Devops,Data Science,DataBricks,NumPy,Reinforcement Learning,Haystack,Architecture,Product Management,Automation,SnowFlake,Jenkins",Full Time,"$129,232-$232,617 annually",129232,232617,2025-01-09T22:00:11.27Z,True
Lead Solutions Architect,Databricks,,,", ","Machine Learning,Cloud,Prompt Engineering,Data Science,Database,DataBricks,Computer Science,Architecture,Security,Product Management,Transformation,Mathematics",Full Time,,0,0,2025-01-09T18:01:35.483Z,True
[SO] Senior Data Analyst ,Bosch Group,Tan Phu,,"Tan Phu, ","Machine Learning,Python,Agile,Data Science,Database,Project Management,Power BI,SQL Server,MS SQL",Full Time,,0,0,2025-01-08T22:18:05.019Z,True
Senior Data Engineer,NielsenIQ,Chennai,India,"Chennai, India","Python,Cloud,Java,CICD,QA,Git,Data Science,Data Engineer,Data Architect,Data Governance,DataBricks,Data Factory,Research,Computer Science,Architecture,Security,Infrastructure,Reliability,Storage,SnowFlake,Jira,Oracle,MS SQL",Full Time,,0,0,2025-01-08T22:18:01.987Z,True
Data Scientist,Lely,Maassluis,Netherlands,"Maassluis, Netherlands","Machine Learning,Python,SQL,Robotics,C++,Data Science",Voltijds,€4700-€Depends on experience annually,4700,0,2025-01-08T22:17:27.958Z,True
Data Analyst,Ubisoft,Barcelona,Spain,"Barcelona, Spain","Machine Learning,Agile,API,CICD,Git,Tableau,Scrum,Data Science,Big Data,Data Exploration,Research,Computer Science,Debugging,Quantitative,Gaming,Project Management,Statistics,Mathematics,Jira,RedShift,BigQuery",Full Time,,0,0,2025-01-08T22:17:21.855Z,True
Working Student - Data Engineering,Brainlab,Munich,Germany,"Munich, Germany","Machine Learning,JavaScript,TypeScript,Data Science,Data Engineer,Data Analysis,Big Data,Computer Science,Infrastructure,Product Management,Transformation,Storage",Intern,,0,0,2025-01-08T22:17:08.844Z,True
Data Analyst - Marketing Analytics,Ubisoft,Paris,France,"Paris, France","Testing,Python,SQL,Tableau,Dagster,Data Science,Data Analysis,Data Collection,Jupyter,Research,Quantitative,Gaming,Statistics",Full Time,,0,0,2025-01-08T22:17:05.772Z,True
"Analyst, Data Science, Visa Consulting and Analytics ",Visa,Mumbai,India,"Mumbai, India","SQL,Tableau,Data Science,Data Engineer,Hive,Computer Science,Quantitative,Statistics,Mathematics,ARM",Full Time,,0,0,2025-01-08T22:16:53.372Z,True
Data Engineer gyakornok,Bosch Group,Budapest,Hungary,"Budapest, Hungary","Python,LLMs,Tensorflow,ML Ops,Pandas,API,Kubernetes,Docker,Git,Tableau,Data Science,Data Engineer,DataBricks,NumPy,PySpark,Matplotlib,Scipy,Azure Databricks,Power BI,Grafana",Gyakornok,,0,0,2025-01-08T22:16:40.724Z,True
Data Governance Manager,NielsenIQ,London,UK,"London, UK","Data Science,Data Governance,Research,Automation,Project Management",Full Time,,0,0,2025-01-08T22:16:18.885Z,True
Data Scientist,Sopra Steria,Nieuwegein,Netherlands,"Nieuwegein, Netherlands","Machine Learning,Testing,Python,NLP,Hadoop,ML Ops,Cloud,Transformers,SageMaker,AWS,Kubernetes,Docker,GCP,Azure,Tableau,Unsupervised Learning,Data Science,Deep Learning,Data Analysis,Big Data,Computer Vision,Reinforcement Learning,Anomaly Detection,Supervised Learning,Recommender Systems,Autoencoders,IOS,Transformation,Gaming,Power BI",Full Time,,0,0,2025-01-08T22:15:04.344Z,True
Data Architect,Sopra Steria,Nieuwegein,Netherlands,"Nieuwegein, Netherlands","SQL,Cloud,Data Science,Data Architect,Knowledge Graphs,Transformation,NOSQL,Gaming",Full Time,,0,0,2025-01-08T22:14:52.195Z,True
Senior Data Analyst,LegalAndGeneral,Cardiff,UK,"Cardiff, UK","Python,Java,C#,PostGres,Tableau,Data Science,Data Analysis,Big Data,Data Architect,Automation,Mathematics,Oracle,SQL Server,MS SQL",Full Time,,0,0,2025-01-08T22:14:40.041Z,True
Data Scientist,Devoteam S Team GmbH,,France,", France","Machine Learning,Python,SQL,NLP,LLMs,Tensorflow,PyTorch,Cloud,Pandas,Langchain,Scikit-learn,AWS,GCP,Azure,Tableau,Data Science,Computer Vision,DataBricks,IOS,Transformation,SnowFlake,Power BI",Temporary,,0,0,2025-01-08T22:14:30.799Z,True
Data Copywriter,Hiflylabs,Budapest,Hungary,"Budapest, Hungary","Rest,Data Science,Data Engineer",Freelancer,,0,0,2025-01-08T22:14:21.718Z,True
Data Review Scientist I - Cell and Molecular Biology,Eurofins,"Lancaster, CA",USA,"Lancaster, CA, USA","Testing,Data Science,Research,Computer Science",Full Time,,0,0,2025-01-08T22:14:18.692Z,True
Scientist I Data Review: CMB ,Eurofins,"Lancaster, CA",USA,"Lancaster, CA, USA","Testing,Data Science,Research,Computer Science",Full Time,,0,0,2025-01-08T22:14:15.59Z,True
Data Science Graduate,Visa,Tel Aviv,Israel,"Tel Aviv, Israel","Machine Learning,SQL,Hadoop,Data Mining,Agile,QA,Rest,Data Science,Data Analysis,Predictive Modelling,Computer Science,Distributed Systems,SME,Quantitative,Statistics,Mathematics",Full Time,,0,0,2025-01-08T22:12:49.795Z,True
Data Engineer,NBCUniversal,,USA,", USA","Python,SQL,Generative AI,CICD,GCP,Azure,Data Science,Data Engineer,IOS,Computer Science,Security,Infrastructure,Product Management,Deployment,Storage,Quantitative,UX,SnowFlake,Statistics,Mathematics,Airflow,BigQuery",Full Time,"$100,000 - $135,000 annually",100000,135000,2025-01-08T22:12:43.704Z,True
TWDB - 25-44 - Data Services Analyst (Data Analyst IV),Texas Water Development Board (TWDB),"Austin, TX",USA,"Austin, TX, USA","Testing,Python,Cloud,JavaScript,C#,Prompt Engineering,API,QA,AWS,Objective-C,Data Science,Data Analysis,Database,Data Collection,Data Governance,Research,Computer Science,Automation,Deployment,SnowFlake,Project Management,Statistics,Flow,Power BI,MS Office,HTTP,SQL Server,MS SQL",Full Time,,0,0,2025-01-08T22:12:11.98Z,True
Senior Data Engineer,Endava,Medellin,,"Medellin, ","Machine Learning,SQL,Hadoop,Cloud,Agile,Scripting,Kafka,Apache,Data Science,Data Engineer,Data Architect,Data Infrastructure,Architecture,Servers,RedShift,BigQuery",Full Time,,0,0,2025-01-08T22:11:47.621Z,True
Technical Product Manager - RTP Risk Advanced Analytics (AI/ML/Fraud Prevention),Visa,Warsaw,Poland,"Warsaw, Poland","Machine Learning,Agile,Data Science,Data Engineer,Deep Learning,Research,Infrastructure,Product Management,Product Development,MBA,UX",Full Time,,0,0,2025-01-08T22:11:33.977Z,True
Senior Data Scientist / AI Engineer,Bosch Group,Bangalore,India,"Bangalore, India","Machine Learning,Python,NLP,LLMs,Langchain,Data Science,RAG,Computer Science",Full Time,,0,0,2025-01-08T22:11:24.832Z,True
"Engineering Manager, Machine Learning Operations",PitchBook Data,Seattle,United States,"Seattle, United States","Machine Learning,Python,SQL,NLP,LLMs,Tensorflow,PyTorch,Generative AI,ML Ops,Cloud,Java,SageMaker,Langchain,Scikit-learn,Agile,CICD,AWS,Kubernetes,Docker,GCP,Kafka,Redis,Apache,Data Science,MLFlow,Vertex AI,IOS,Computer Science,Product Management,Deployment,Product Development,Reliability,Product Design,Open Source,NOSQL,Mathematics,Flow,Elasticsearch,Airflow,MS Office,JSON,Prometheus,Grafana",Full Time,"$240,000-$280,000 annually.",240000,280000,2025-01-08T12:59:55.719Z,True
"Engineering Manager, Machine Learning Operations",PitchBook Data,New York,United States,"New York, United States","Machine Learning,Python,SQL,NLP,LLMs,Tensorflow,PyTorch,Generative AI,ML Ops,Cloud,Java,SageMaker,Langchain,Scikit-learn,Agile,CICD,AWS,Kubernetes,Docker,GCP,Kafka,Redis,Apache,Data Science,MLFlow,Vertex AI,IOS,Computer Science,Product Management,Deployment,Product Development,Reliability,Product Design,Open Source,NOSQL,Mathematics,Flow,Elasticsearch,Airflow,MS Office,JSON,Prometheus,Grafana",Full Time,"$240,000-$280,000 annually.",240000,280000,2025-01-08T12:59:51.636Z,True
Senior Data Engineer,Oportun,,India,", India","Python,Hadoop,Cloud,Data Lakes,Java,Agile,API,CICD,GCP,PostGres,Kafka,SCALA,Scrum,S3,Data Science,Data Engineer,Big Data,Database,Data Architect,Data Governance,DataBricks,PySpark,Computer Science,Architecture,Security,Product Management,Reliability,Code Reviews,SME,NOSQL,Mathematics,Jenkins,Airflow,JSON,RedShift",Remote,,0,0,2025-01-08T12:08:17.658Z,True
"Senior Data Analyst, Commercial Operations",Caseware,Toronto,Canada,"Toronto, Canada","Python,Scripting,PostGres,MySQL,Tableau,S3,Data Science,Data Analysis,Forecasting,Google Analytics,SAAS,Product Development,Transformation,Reliability,Mathematics,Power BI,SQL Server",Full Time,,0,0,2025-01-08T04:34:05.522Z,True
"VP Insights, Analytics & Data Strategy (Remote)",Vericast,"San Antonio, TX",USA,"San Antonio, TX, USA","Data Science,Data Analysis,Automation,HTTP",Full Time,"$230,000-$250,000 annually.",230000,250000,2025-01-07T22:23:16.523Z,True
Business Data Analyst - WFH/ Remote Job (Fresh Grads Welcome to Apply),Seeka Technology,Islamabad,Pakistan,"Islamabad, Pakistan","Python,SQL,Data Mining,Tableau,Data Science,Data Analysis,Data Collection,Data Modelling,Computer Science,Product Management,Reliability,UX,Statistics,Mathematics,Power BI",Full Time,,0,0,2025-01-07T22:22:32.693Z,True
Data Quality Specialist - WFH/ Remote Work (Fresh grads can Apply),Seeka Technology,Islamabad,Pakistan,"Islamabad, Pakistan","SQL,QA,Data Science,Data Engineer,Data Collection,Data Governance,Research,Computer Science,Reliability,Statistics,Mathematics",Full Time,,0,0,2025-01-07T22:22:29.636Z,True
"Scientist, Data",Standard Bank Group,Johannesburg,South Africa,"Johannesburg, South Africa","Machine Learning,Testing,Python,Hadoop,Data Mining,Java,Kafka,Tableau,R,Data Science,Data Analysis,Database,Data Collection,Data Architect,HDFS,Predictive Modelling,Research,Computer Science,Architecture,Infrastructure,Automation,Transformation,SME,Project Management,Statistics,Power BI",Full Time,,0,0,2025-01-07T22:21:56.528Z,True
Lead Data Scientist,Freshservice,Bangalore,India,"Bangalore, India","Machine Learning,SQL,NLP,LLMs,Hadoop,Transformers,Time Series,Prompt Engineering,Data Science,Deep Learning,Big Data,Database,Knowledge Graphs,Computer Science,Architecture,Automation,Transformation,Distributed Systems,NOSQL,Statistics,Mathematics",Full Time,,0,0,2025-01-07T22:21:25.885Z,True
Pflichtpraktikum - Data Science / Data Analytics (Forschung und Entwicklung) - REF68435G,Continental,Hannover,Germany,"Hannover, Germany","Tableau,Data Science,Big Data,Power BI",Vollzeit,,0,0,2025-01-07T22:20:57.712Z,True
Chef de Projet Data H/F,ASSYSTEM,Marseille,France,"Marseille, France","Agile,Data Science,Transformation,Power BI",Temporary,,0,0,2025-01-07T22:20:36.327Z,True
Data Analist,Lely,Maassluis,Netherlands,"Maassluis, Netherlands","Python,SQL,Tableau,Data Science,Data Engineer,Big Data,PySpark,Product Development,Power BI",Voltijds,€5300 annually.,5300,5300,2025-01-07T22:20:27.046Z,True
Senior Data Analist,Lely,Maassluis,Netherlands,"Maassluis, Netherlands","Python,SQL,Tableau,Data Science,Data Engineer,Big Data,Product Development,Power BI",Voltijds,€0-6300 annually.,0,6300,2025-01-07T22:20:23.97Z,True
Data & Analytics Manager,Visa,"Austin, TX",USA,"Austin, TX, USA","Python,SQL,Generative AI,QA,Tableau,Data Science,Data Engineer,Data Analysis,Data Collection,Data Governance,IOS,Computer Science,Security,Storage,MBA,Statistics,Power BI",Full Time,"$119,100-$172,600 annually",119100,172600,2025-01-07T22:20:14.869Z,True
Senior ML Data Scientist  _  Content Creation Technology Group,Ubisoft,Montreal,Canada,"Montreal, Canada","Machine Learning,Testing,Python,PyTorch,Hadoop,Data Mining,MongoDB,Data Science,Big Data,Research,Statistics,Mathematics,Elasticsearch",Full Time,,0,0,2025-01-07T22:19:47.408Z,True
Data Engineer - Innovation Project (f/m/div.),Bosch Group,Braga,Portugal,"Braga, Portugal","Testing,Python,Hadoop,Data Mining,API,QA,Tableau,Data Science,Data Engineer,Big Data,Hive,PySpark,HDFS,Computer Science,Transformation,Reliability,Power BI",Full Time,,0,0,2025-01-07T22:19:24.453Z,True
Lead Data Scientist H/F,Meilleurtaux,Paris,France,"Paris, France","Machine Learning,Testing,Python,Java,GCP,Git,Vue.js,React,Data Science,Vertex AI,IOS,Product Management",Temporary,,0,0,2025-01-07T22:18:46.236Z,True
Lead Data Consultant,Turner & Townsend,London,,"London, ","Machine Learning,Agile,Scrum,Data Science,Data Factory,Infrastructure,Automation,Transformation,Project Management,Power BI",Full Time,,0,0,2025-01-07T22:17:58.994Z,True
 [STAGE] - DATA Engineer F/H,Socotec,Palaiseau,France,"Palaiseau, France","Machine Learning,SQL,Hadoop,Cloud,AWS,Apache,GitLab,S3,Data Science,Data Engineer,Big Data,Jupyter Notebook,Infrastructure,Transformation,NOSQL,Airflow,Power BI,Lambda",Temporary,,0,0,2025-01-07T22:17:55.977Z,True
[STAGE] Data Scientist H/F,Socotec,Palaiseau,France,"Palaiseau, France","Machine Learning,SQL,NLP,LLMs,Tensorflow,PyTorch,Cloud,Keras,AWS,Git,S3,Data Science,Data Engineer,Deep Learning,Computer Vision,Jupyter,RAG,Lambda",Temporary,,0,0,2025-01-07T22:17:52.941Z,True
"Data Scientist, Marketing Science",Domino's,"Ann Arbor, MI",USA,"Ann Arbor, MI, USA","Machine Learning,Testing,Python,Azure,Data Science,DataBricks,Neural networks,Research,Project Management,Statistics,Mathematics,MS Office",Full Time,$95000-$105000 annually,95000,105000,2025-01-07T22:17:43.788Z,True
 Data Scientist Advisor  (Flexible Hybrid),Fannie Mae,"Washington, DC",USA,"Washington, DC, USA","Machine Learning,Testing,Python,Data Mining,SageMaker,AWS,Tableau,Data Science,Data Engineer,Data Analysis,Big Data,Forecasting,Research,IOS,Automation,SME,Quantitative,Statistics,Mathematics",Full Time,$149000-$201000 annually,149000,201000,2025-01-07T22:17:25.428Z,True
"Director, Product Management (Data, AI & Platform)",Assent,Ottawa,Canada,"Ottawa, Canada","Machine Learning,API,Data Science,IOS,Product Management,Automation,SAAS,Product Development,SME,UX",Full Time,,0,0,2025-01-07T22:16:36.478Z,True
Staff Data Scientist - HR Innovation AI,ServiceNow,Hyderabad,India,"Hyderabad, India","Machine Learning,Python,Feature Engineering,Data Science,Research,Computer Science,Deployment,Reliability,Statistics,Mathematics",Full Time,,0,0,2025-01-07T22:16:31.734Z,True
Distributed Cloud | Lead Data Scientist / AI Architect,Devoteam S Team GmbH,,Portugal,", Portugal","Machine Learning,Python,LLMs,Tensorflow,PyTorch,Generative AI,Cloud,Feature Engineering,Scikit-learn,AWS,Kubernetes,Docker,GCP,Azure,Unsupervised Learning,Data Science,Deep Learning,Forecasting,Reinforcement Learning,Clustering,Supervised Learning,Dimensionality Reduction,IOS,Computer Science,Transformation,Mathematics",Full Time,,0,0,2025-01-07T22:16:19.425Z,True
"Junior Managers Program – HR mit Fokus auf HR Tech, Digitalisierung und Generative AI – Traineeprogramm (w/m/div.)",Bosch Group,Gerlingen,Germany,"Gerlingen, Germany","Machine Learning,Generative AI,Midjourney,Data Science,Transformation,MBA",Vollzeit,,0,0,2025-01-07T22:16:04.191Z,True
"Junior Managers Program – HR – with a focus on HR tech, digitalization and generative AI - trainee program (f/m/div.)",Bosch Group,Gerlingen,Germany,"Gerlingen, Germany","Machine Learning,Generative AI,Midjourney,Data Science,Transformation,MBA,Business Administration",Full Time,,0,0,2025-01-07T22:15:52.345Z,True
